chr,start,end,Unnamed: 0,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
1,84998201,84998484,1172.0,19.0,7.0,24.0,10.0,4.0,9.0,16.0,13.0,24.0,16.0,30.0,31.0,13.0,10.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1,85047826,85048872,1173.0,10.0,11.0,69.0,34.0,7.0,26.0,44.0,59.0,45.0,31.0,125.0,150.0,62.0,68.0,114.0,190.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
1,85200135,85201967,1174.0,36.0,24.0,118.0,62.0,26.0,48.0,95.0,113.0,92.0,84.0,249.0,233.0,86.0,126.0,197.0,242.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,85259018,85259841,1175.0,29.0,11.0,58.0,32.0,11.0,22.0,37.0,59.0,46.0,38.0,128.0,84.0,44.0,58.0,74.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
1,85276182,85276852,1176.0,12.0,9.0,42.0,22.0,10.0,25.0,26.0,57.0,38.0,32.0,86.0,75.0,25.0,52.0,78.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,85464257,85465485,1177.0,32.0,18.0,73.0,66.0,15.0,26.0,60.0,68.0,67.0,46.0,135.0,164.0,75.0,79.0,145.0,158.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
1,85580679,85581557,1178.0,26.0,10.0,49.0,42.0,11.0,27.0,40.0,60.0,40.0,31.0,63.0,117.0,50.0,70.0,100.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1,85616017,85616350,1179.0,4.0,3.0,16.0,17.0,1.0,3.0,20.0,15.0,18.0,14.0,46.0,47.0,17.0,19.0,44.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,85708358,85708570,1180.0,11.0,4.0,9.0,14.0,8.0,11.0,14.0,11.0,12.0,8.0,15.0,25.0,7.0,21.0,23.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,86155595,86156219,1181.0,25.0,12.0,54.0,30.0,9.0,20.0,31.0,37.0,48.0,19.0,67.0,62.0,39.0,46.0,45.0,79.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0
1,86156615,86157188,1182.0,33.0,6.0,36.0,33.0,6.0,20.0,32.0,29.0,32.0,25.0,76.0,59.0,37.0,36.0,49.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,86395883,86396400,1183.0,32.0,6.0,41.0,28.0,17.0,12.0,22.0,22.0,26.0,23.0,61.0,60.0,32.0,32.0,47.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0
1,86552985,86553493,1184.0,19.0,16.0,37.0,26.0,4.0,16.0,36.0,41.0,29.0,30.0,35.0,47.0,46.0,35.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,86704192,86705332,1185.0,39.0,26.0,48.0,47.0,25.0,40.0,60.0,76.0,50.0,47.0,126.0,135.0,46.0,88.0,125.0,161.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1,86914479,86915531,1186.0,47.0,18.0,98.0,21.0,15.0,37.0,63.0,55.0,87.0,51.0,173.0,123.0,35.0,64.0,101.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0
1,87131860,87132832,1187.0,18.0,25.0,47.0,34.0,17.0,55.0,55.0,84.0,32.0,48.0,118.0,99.0,57.0,83.0,78.0,121.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,87151470,87151734,1188.0,11.0,12.0,14.0,10.0,7.0,14.0,21.0,14.0,14.0,11.0,35.0,29.0,15.0,19.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,87152009,87152303,1189.0,13.0,6.0,26.0,10.0,5.0,12.0,19.0,13.0,21.0,15.0,34.0,31.0,16.0,16.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,87328119,87329459,1190.0,53.0,24.0,107.0,31.0,22.0,49.0,55.0,73.0,80.0,42.0,154.0,183.0,60.0,84.0,144.0,178.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1,87331699,87332201,1191.0,19.0,11.0,35.0,13.0,6.0,28.0,35.0,37.0,25.0,15.0,42.0,64.0,28.0,52.0,35.0,56.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0
1,87335152,87335549,1192.0,12.0,0.0,30.0,13.0,2.0,12.0,6.0,28.0,22.0,14.0,59.0,51.0,19.0,22.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,88462600,88463077,1193.0,12.0,8.0,24.0,13.0,4.0,12.0,29.0,24.0,22.0,11.0,49.0,82.0,19.0,38.0,63.0,66.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
1,88683932,88685035,1194.0,33.0,15.0,80.0,38.0,16.0,48.0,51.0,70.0,71.0,43.0,94.0,126.0,46.0,79.0,110.0,182.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0
1,88891280,88891708,1195.0,18.0,9.0,32.0,31.0,15.0,15.0,16.0,25.0,28.0,19.0,29.0,44.0,29.0,28.0,44.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1,88992351,88992921,1196.0,10.0,12.0,34.0,24.0,9.0,21.0,29.0,29.0,40.0,21.0,97.0,62.0,21.0,34.0,61.0,65.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,89524251,89525427,1197.0,26.0,15.0,89.0,50.0,16.0,35.0,64.0,70.0,71.0,57.0,135.0,146.0,67.0,78.0,122.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0
1,89632671,89633733,1198.0,20.0,15.0,73.0,28.0,11.0,21.0,57.0,59.0,66.0,48.0,159.0,147.0,39.0,64.0,132.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1,89763185,89763614,1199.0,16.0,15.0,29.0,20.0,12.0,17.0,16.0,51.0,24.0,18.0,20.0,32.0,28.0,46.0,30.0,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
1,89843280,89844047,1200.0,17.0,10.0,51.0,30.0,8.0,19.0,57.0,48.0,38.0,38.0,104.0,93.0,45.0,65.0,62.0,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,89994840,89995678,1201.0,16.0,12.0,49.0,31.0,15.0,32.0,36.0,56.0,35.0,35.0,86.0,112.0,42.0,60.0,98.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
1,90706545,90707214,1202.0,28.0,13.0,56.0,20.0,11.0,16.0,37.0,39.0,46.0,27.0,89.0,86.0,32.0,47.0,67.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,90710847,90711144,1203.0,11.0,4.0,21.0,14.0,3.0,6.0,13.0,20.0,13.0,9.0,28.0,41.0,23.0,23.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,90716540,90718983,1204.0,160.0,56.0,176.0,95.0,36.0,76.0,138.0,122.0,179.0,94.0,295.0,289.0,112.0,146.0,249.0,219.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0
1,90719599,90720020,1205.0,13.0,7.0,32.0,19.0,4.0,13.0,23.0,21.0,38.0,16.0,78.0,42.0,16.0,25.0,42.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,90723582,90723843,1206.0,12.0,3.0,25.0,14.0,8.0,16.0,10.0,18.0,14.0,16.0,22.0,23.0,20.0,17.0,19.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1,90724932,90727247,1207.0,125.0,101.0,168.0,98.0,71.0,144.0,151.0,144.0,165.0,105.0,201.0,195.0,131.0,160.0,147.0,208.0,2.0,0.0,2.0,4.0,1.0,4.0,5.0,1.0,5.0,4.0,1.0,0.0,4.0,5.0,6.0,3.0
1,90835422,90836334,1208.0,30.0,13.0,83.0,37.0,9.0,27.0,26.0,53.0,63.0,28.0,116.0,103.0,61.0,47.0,86.0,129.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0
1,90850692,90851833,1209.0,41.0,16.0,72.0,59.0,13.0,24.0,45.0,74.0,58.0,30.0,133.0,137.0,76.0,86.0,109.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1,90893565,90894006,1210.0,11.0,6.0,27.0,24.0,11.0,7.0,16.0,31.0,17.0,19.0,30.0,52.0,29.0,33.0,46.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,91021601,91022250,1211.0,22.0,8.0,32.0,26.0,9.0,18.0,25.0,40.0,24.0,24.0,60.0,86.0,33.0,42.0,78.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1,91404319,91404833,1212.0,13.0,4.0,24.0,34.0,4.0,8.0,20.0,31.0,27.0,15.0,58.0,63.0,31.0,36.0,62.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,91500706,91501442,1213.0,26.0,18.0,36.0,25.0,11.0,47.0,42.0,62.0,35.0,39.0,71.0,75.0,33.0,58.0,72.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
1,91535466,91535887,1214.0,17.0,11.0,29.0,19.0,5.0,18.0,27.0,27.0,23.0,20.0,47.0,50.0,31.0,28.0,38.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1,91546272,91546505,1215.0,3.0,5.0,16.0,6.0,1.0,6.0,18.0,12.0,12.0,12.0,31.0,29.0,14.0,14.0,20.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,91546779,91547099,1216.0,10.0,10.0,22.0,12.0,10.0,18.0,24.0,20.0,20.0,19.0,39.0,30.0,14.0,25.0,24.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
1,91885356,91886528,1217.0,42.0,13.0,75.0,54.0,7.0,14.0,51.0,59.0,67.0,28.0,157.0,164.0,68.0,76.0,134.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1,91949161,91949429,1218.0,17.0,4.0,11.0,22.0,10.0,10.0,16.0,14.0,9.0,12.0,22.0,27.0,18.0,24.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,92029810,92030407,1219.0,12.0,7.0,25.0,22.0,3.0,12.0,37.0,34.0,31.0,14.0,79.0,92.0,20.0,53.0,76.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
1,92080262,92080923,1220.0,28.0,11.0,48.0,23.0,15.0,28.0,38.0,50.0,38.0,35.0,80.0,64.0,29.0,57.0,52.0,64.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,0.0
1,92217881,92218125,1221.0,9.0,1.0,14.0,10.0,1.0,18.0,19.0,17.0,14.0,12.0,27.0,27.0,10.0,24.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,92298616,92299369,1222.0,26.0,10.0,54.0,32.0,14.0,24.0,25.0,58.0,37.0,24.0,72.0,89.0,45.0,63.0,72.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
1,92480309,92487052,1223.0,334.0,137.0,517.0,310.0,143.0,236.0,375.0,368.0,414.0,292.0,759.0,699.0,407.0,457.0,514.0,780.0,3.0,1.0,11.0,3.0,6.0,1.0,5.0,7.0,7.0,3.0,7.0,11.0,8.0,2.0,4.0,7.0
1,92784381,92785539,1224.0,55.0,12.0,86.0,56.0,16.0,34.0,40.0,63.0,65.0,35.0,119.0,144.0,73.0,72.0,119.0,168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1,92831941,92832565,1225.0,16.0,13.0,45.0,22.0,17.0,30.0,48.0,36.0,40.0,43.0,77.0,64.0,23.0,45.0,55.0,49.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
1,92960955,92962197,1226.0,24.0,13.0,74.0,46.0,11.0,20.0,58.0,65.0,67.0,38.0,198.0,175.0,55.0,83.0,149.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
1,93079001,93079475,1227.0,19.0,10.0,29.0,26.0,12.0,24.0,30.0,25.0,24.0,31.0,44.0,48.0,29.0,26.0,45.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
1,93180115,93180914,1228.0,35.0,15.0,55.0,23.0,11.0,21.0,41.0,59.0,44.0,45.0,106.0,89.0,38.0,51.0,83.0,82.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1,93345661,93346383,1229.0,19.0,12.0,48.0,27.0,11.0,22.0,44.0,35.0,40.0,35.0,103.0,96.0,36.0,43.0,80.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,93447912,93448967,1230.0,7.0,9.0,65.0,33.0,8.0,38.0,45.0,74.0,55.0,44.0,152.0,129.0,44.0,74.0,119.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,93680765,93681948,1231.0,40.0,20.0,71.0,58.0,16.0,41.0,43.0,79.0,65.0,32.0,130.0,143.0,68.0,86.0,127.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1,93846288,93847530,1232.0,41.0,16.0,68.0,62.0,12.0,28.0,64.0,58.0,71.0,45.0,174.0,177.0,63.0,73.0,162.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
1,93847761,93848072,1233.0,15.0,2.0,25.0,12.0,4.0,11.0,15.0,17.0,21.0,15.0,42.0,37.0,14.0,19.0,34.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1,93878951,93879266,1234.0,12.0,8.0,17.0,14.0,5.0,19.0,15.0,26.0,23.0,8.0,19.0,35.0,11.0,30.0,35.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0
1,93908813,93909911,1235.0,25.0,9.0,77.0,37.0,13.0,36.0,56.0,49.0,59.0,44.0,147.0,169.0,51.0,65.0,140.0,120.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,94237134,94237788,1236.0,7.0,7.0,29.0,43.0,6.0,5.0,17.0,36.0,21.0,13.0,55.0,104.0,52.0,39.0,93.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,94247350,94247961,1237.0,7.0,3.0,28.0,39.0,5.0,10.0,18.0,25.0,19.0,14.0,57.0,105.0,46.0,31.0,93.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
1,94417969,94418846,1238.0,22.0,6.0,56.0,29.0,14.0,18.0,47.0,56.0,40.0,49.0,98.0,124.0,37.0,62.0,111.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
1,94541281,94542083,1239.0,19.0,8.0,47.0,32.0,6.0,11.0,36.0,43.0,43.0,31.0,117.0,101.0,38.0,46.0,93.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,94820046,94820763,1240.0,15.0,5.0,52.0,28.0,8.0,14.0,29.0,36.0,36.0,25.0,98.0,97.0,41.0,43.0,78.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
1,94926281,94927560,1241.0,29.0,13.0,76.0,47.0,8.0,22.0,47.0,69.0,67.0,34.0,191.0,172.0,61.0,77.0,151.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,95072695,95072995,1242.0,20.0,8.0,20.0,31.0,11.0,7.0,11.0,15.0,22.0,13.0,20.0,24.0,26.0,16.0,29.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0
1,96721546,96722263,1243.0,20.0,14.0,41.0,18.0,9.0,30.0,43.0,39.0,42.0,35.0,100.0,86.0,22.0,42.0,80.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1,97920633,97921168,1244.0,19.0,2.0,39.0,26.0,7.0,6.0,15.0,37.0,23.0,20.0,56.0,69.0,37.0,37.0,59.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1,98045410,98046154,1245.0,43.0,16.0,40.0,41.0,13.0,29.0,26.0,48.0,40.0,24.0,64.0,74.0,44.0,47.0,73.0,121.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,98053445,98054427,1246.0,43.0,11.0,73.0,33.0,11.0,27.0,43.0,70.0,57.0,32.0,113.0,117.0,49.0,81.0,91.0,130.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,98661316,98662155,1247.0,15.0,8.0,48.0,29.0,3.0,24.0,45.0,54.0,44.0,33.0,128.0,107.0,38.0,61.0,92.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1,99264426,99264779,1248.0,10.0,12.0,30.0,8.0,2.0,10.0,26.0,18.0,24.0,13.0,51.0,49.0,24.0,21.0,31.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
1,99849864,99850453,1249.0,17.0,4.0,39.0,20.0,11.0,17.0,32.0,35.0,26.0,29.0,60.0,78.0,26.0,45.0,63.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,99969741,99970514,1250.0,30.0,10.0,79.0,31.0,15.0,8.0,55.0,21.0,71.0,43.0,123.0,89.0,34.0,38.0,70.0,55.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1,100037926,100038848,1251.0,21.0,20.0,46.0,28.0,16.0,20.0,49.0,63.0,40.0,42.0,108.0,125.0,38.0,66.0,113.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,100132574,100133198,1252.0,27.0,17.0,41.0,34.0,17.0,37.0,40.0,32.0,47.0,28.0,77.0,50.0,28.0,44.0,45.0,59.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0
1,100213210,100213542,1253.0,4.0,7.0,17.0,25.0,9.0,0.0,12.0,20.0,14.0,13.0,32.0,39.0,26.0,21.0,38.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,100266076,100266443,1254.0,9.0,7.0,21.0,14.0,4.0,19.0,22.0,29.0,19.0,17.0,40.0,42.0,19.0,31.0,36.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0
1,100352153,100353343,1255.0,37.0,21.0,85.0,39.0,16.0,51.0,71.0,84.0,72.0,44.0,137.0,133.0,57.0,106.0,94.0,142.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0
1,100539012,100540329,1256.0,24.0,18.0,54.0,57.0,16.0,20.0,100.0,77.0,41.0,55.0,135.0,209.0,72.0,120.0,152.0,166.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,100895032,100895276,1257.0,11.0,6.0,16.0,11.0,3.0,13.0,15.0,13.0,19.0,9.0,26.0,23.0,11.0,16.0,21.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1,100895993,100896252,1258.0,5.0,3.0,13.0,11.0,4.0,9.0,14.0,17.0,11.0,16.0,21.0,31.0,12.0,16.0,32.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,101025761,101026124,1259.0,19.0,4.0,32.0,17.0,12.0,9.0,18.0,16.0,24.0,14.0,45.0,42.0,17.0,28.0,31.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1,101236229,101236512,1260.0,4.0,3.0,18.0,12.0,5.0,8.0,13.0,25.0,13.0,12.0,37.0,31.0,15.0,28.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,101236889,101237189,1261.0,12.0,5.0,27.0,12.0,8.0,12.0,15.0,12.0,24.0,16.0,45.0,36.0,12.0,14.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
1,103525470,103526291,1262.0,29.0,20.0,40.0,22.0,13.0,63.0,54.0,56.0,42.0,43.0,44.0,93.0,27.0,60.0,85.0,129.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
1,106080771,106081232,1263.0,5.0,14.0,27.0,14.0,9.0,17.0,30.0,49.0,18.0,30.0,45.0,45.0,28.0,44.0,37.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0
1,107056583,107057788,1264.0,35.0,27.0,91.0,58.0,19.0,29.0,85.0,56.0,95.0,52.0,142.0,144.0,62.0,81.0,116.0,112.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0
1,107140267,107140509,1265.0,6.0,7.0,11.0,6.0,5.0,16.0,14.0,19.0,8.0,10.0,30.0,29.0,11.0,21.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
1,107141044,107141841,1266.0,17.0,8.0,37.0,35.0,7.0,12.0,32.0,52.0,35.0,27.0,108.0,107.0,38.0,56.0,101.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1,107480610,107480820,1267.0,7.0,3.0,10.0,15.0,1.0,0.0,21.0,7.0,13.0,5.0,17.0,34.0,14.0,21.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
